config,N,K,task,trial,case_id,window_id,window_start,window_end,safe_width,dashboard_defined,safe_gain,full_gain,positive_safe_gain,safe_dispersion,anchor_spread,local_log_sensitivity
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,0,0,50,6,True,0.015178381494523108,0.016045154993131305,1,0.041861613385551354,0.140022425724928,0.19708236324601486
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,1,25,75,6,True,0.04246857013707006,0.06389523661457197,1,0.04146099823179982,0.13625883130318184,0.1954909136296144
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,2,50,100,6,True,0.03251684035436031,0.09626227552864097,1,0.040804749623077716,0.1290720833967103,0.1881497294652566
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,3,75,125,6,True,0.0,0.0982138904215537,0,0.04356962710916797,0.1393088545131354,0.200078904018203
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,4,100,150,6,True,0.00603188799960952,0.02994076503087939,1,0.0440970620961587,0.13995693222508712,0.1990663613336844
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,5,125,175,6,True,0.00574966936485366,0.01862474868455788,1,0.0371490195547048,0.11856985078920342,0.16928165242016563
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,6,150,200,6,True,0.0,0.04249364941274858,0,0.03474574340752342,0.1166151387409348,0.16423384986159145
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,7,175,225,6,True,0.0,0.0547181024651302,0,0.04284808208859143,0.1405705648579015,0.197722678507887
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,8,200,250,6,True,0.0,0.03357938891992318,0,0.05162441476222175,0.17502812497999384,0.2428179022656976
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,9,225,275,6,True,0.0058394916692587895,0.0058394916692587895,1,0.054953481153970314,0.18203263263467093,0.2548017373954231
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,10,250,300,6,True,0.022679902356060433,0.022679902356060433,1,0.052146606833796766,0.16995462101477082,0.24379701996891012
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,11,275,325,6,True,0.06058298157839892,0.08992587003804597,1,0.052514098673451644,0.18132711229944443,0.2540164513864681
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,12,300,350,6,True,0.05360211249362612,0.055808235935832506,1,0.05042000149110914,0.17131959499789015,0.24300560172131602
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,13,325,375,6,True,0.018101623543643752,0.018101623543643752,1,0.04919052571825469,0.16127655072531935,0.23319231581802366
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,14,350,400,6,True,0.0,0.0,0,0.04242710712946523,0.1450159909744284,0.20499777519557583
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,15,375,425,6,True,0.0016225902973447948,0.0016225902973447948,1,0.04165025441126894,0.1433160097797952,0.20295828834748447
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,16,400,450,6,True,0.03206386612343848,0.03287643052353828,1,0.04209023787457484,0.1409876085845556,0.2072173708701858
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,17,425,475,6,True,0.03390644370650642,0.03390644370650642,1,0.04230054269258793,0.14282520772081994,0.20607883135947147
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,controlled_d20_white_plus_distractor__trial1,18,450,500,6,True,0.0,0.14758785250804796,0,0.04298504504684514,0.1449323324841482,0.20311877172789122
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,0,0,50,2,True,0.0,0.0,0,0.053741637898456096,0.13436391257075617,0.8534447690107245
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,1,25,75,2,True,0.0,0.001088655603910138,0,0.06058577951456143,0.1504298787023884,0.9554916243888347
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,2,50,100,2,True,0.0,0.11871897071619986,0,0.07469932153588817,0.1871418456832069,1.1886765293265704
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,3,75,125,2,True,0.0,0.12146598579280066,0,0.07604534599484508,0.19027442213840257,1.2085738435537445
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,4,100,150,2,True,0.0,0.05026140699039949,0,0.09826915184671106,0.2685165280442293,1.7055474335907794
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,5,125,175,2,True,0.0,0.13847863258557636,0,0.0959576098856904,0.2672732169196734,1.697650243376507
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,6,150,200,2,True,0.0,0.19733203349132555,0,0.06539486960544402,0.16774777505305458,1.0654904162367789
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,7,175,225,2,True,0.0,0.040797691634114175,0,0.05431364810799966,0.14313693308224576,0.9091687228663535
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,8,200,250,2,True,0.0,0.012551235842243713,0,0.05545143521675673,0.14555642846057099,0.9245367307992121
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,9,225,275,2,True,0.01661307183638261,0.057264966415918606,1,0.06426300038142291,0.16531530844420506,1.0500400184075056
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,10,250,300,2,True,0.0006369336429039585,0.09943011451001149,1,0.07617541636415101,0.18465484792505693,1.1728797637618822
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,11,275,325,2,True,0.0,0.13588835454111914,0,0.07106164895889036,0.17272644704644602,1.097113651137315
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,12,300,350,2,True,0.007091859883843199,0.09256355794495685,1,0.05460958966014033,0.1397649697819904,0.8877508854065845
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,13,325,375,2,True,0.0010993072879548205,0.08094612590371675,1,0.05273481653508123,0.13443529770765292,0.8538981889097437
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,14,350,400,2,True,0.0,0.09578954890746172,0,0.050066991288025525,0.12005985027468209,0.7625890704185944
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,15,375,425,2,True,0.0,0.03219347997393873,0,0.06054824353892314,0.1492356619589565,0.9479062689667807
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,16,400,450,2,True,0.035126804473843753,0.03877421942824866,1,0.07460743166124145,0.1945091100039702,1.235471483984978
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,17,425,475,2,True,0.02081887394010784,0.04964841813405996,1,0.07104989039540038,0.18830110913870085,1.1960398705174247
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,controlled_d20_white_plus_distractor__trial2,18,450,500,2,True,0.0,0.0015374840611921403,0,0.057709968765946466,0.1435577394188223,0.9118415757168442
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,0,0,50,2,True,0.0,0.1100683421646711,0,0.00783171438192787,0.019120671755483664,0.12144955425509321
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,1,25,75,2,True,0.0,0.09694720360908904,0,0.011227261019158347,0.02734969282424542,0.17371816456007702
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,2,50,100,2,True,0.0,0.017439280329441975,0,0.011765001142041317,0.029169395489565143,0.1852764445413493
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,3,75,125,2,True,0.0,0.0,0,0.008259440230029167,0.02219066580271215,0.14094936123728036
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,4,100,150,2,True,0.0,0.014148848069821085,0,0.010153653283612608,0.026563653599811627,0.16872544701043732
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,5,125,175,2,True,0.0,0.11419051848501716,0,0.013662245441112272,0.03576521063630392,0.22717135387112633
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,6,150,200,2,True,0.0035171934338960043,0.10515938766304417,1,0.013088027713776358,0.034088076681902,0.21651863341271574
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,7,175,225,2,True,0.0049479715377566125,0.1137692968185614,1,0.009580687105242444,0.02374496122168594,0.15082184313692718
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,8,200,250,2,True,0.0059699547904463746,0.12159527145344717,1,0.007228606846169525,0.01806688260926837,0.11475615855627326
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,9,225,275,2,True,0.003334485683586852,0.10220247941852967,1,0.007594829068486355,0.017618438445758132,0.11190775738799333
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,10,250,300,2,True,0.0,0.07646773087480419,0,0.008087909537243731,0.0183203506896939,0.11636612214851713
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,11,275,325,2,True,0.007897912090308212,0.05532127542201093,1,0.009494254915377056,0.02240256475936952,0.14229528852279932
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,12,300,350,2,True,0.0018260658407212027,0.09424521562089017,1,0.010269151417107967,0.02567672484991897,0.16309190532801196
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,13,325,375,2,True,0.0015873002269104486,0.08122829975938228,1,0.01044700159394825,0.027219565969737063,0.17289163248637385
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,14,350,400,2,True,0.009366526431472622,0.016508153929375657,1,0.011637620306761251,0.028905981885063593,0.18360330955631585
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,15,375,425,2,True,0.0,0.0,0,0.010823977523911524,0.027654601523460217,0.17565486563845398
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,16,400,450,2,True,0.0,0.019739943949320105,0,0.009514336319409025,0.024913684475066554,0.1582452705136317
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,17,425,475,2,True,0.0,0.05855462662530608,0,0.008487173975359459,0.020758786584532566,0.13185443533619803
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,controlled_d20_white_plus_distractor__trial3,18,450,500,2,True,0.0,0.0,0,0.007995909386347248,0.01878463395674649,0.11931512919977119
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,0,0,50,1,False,0.0,0.06531267971739829,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,1,25,75,1,False,0.0,0.25143478508557326,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,2,50,100,1,False,0.0,0.19517646793109433,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,3,75,125,1,False,0.0,0.05528217727388862,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,4,100,150,1,False,0.0,0.014148127087661,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,5,125,175,1,False,0.0,0.1167144485945173,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,6,150,200,1,False,0.0,0.12964527951342475,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,7,175,225,1,False,0.0,0.016028806609257318,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,8,200,250,1,False,0.0,0.025808489734224782,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,9,225,275,1,False,0.0,0.10041281328285812,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,10,250,300,1,False,0.0,0.11505282865975941,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,11,275,325,1,False,0.0,0.06058780146684717,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,12,300,350,1,False,0.0,0.035857865929366683,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,13,325,375,1,False,0.0,0.06151568503472338,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,14,350,400,1,False,0.0,0.09378929090538357,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,15,375,425,1,False,0.0,0.16593625707916304,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,16,400,450,1,False,0.0,0.1381641994066375,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,17,425,475,1,False,0.0,0.132515604772393,0,,,
N60_K25_finer_grid,60,25,memory_d10,0,memory_d10__trial0,18,450,500,1,False,0.0,0.10956843644769942,0,,,
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,0,0,50,6,True,0.006576881965136949,0.053187691468940534,1,0.12066765627732093,0.36910894858115234,0.5949647619108392
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,1,25,75,6,True,0.019084085791007288,0.019084085791007288,1,0.13250262532257348,0.4101461943403373,0.629034309735797
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,2,50,100,6,True,0.0264635503693903,0.0264635503693903,1,0.12541143411315256,0.38654961631381096,0.6150602925721675
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,3,75,125,6,True,0.011721593555576781,0.011721593555576781,1,0.11859140549499697,0.36084686175149705,0.6105402845681495
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,4,100,150,6,True,0.020569708561126387,0.020569708561126387,1,0.11419782969348394,0.3493958496742127,0.5902942687796672
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,5,125,175,6,True,0.027539013767154064,0.1246230817884062,1,0.13356080279380236,0.4062690413389548,0.6568865860266696
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,6,150,200,6,True,0.0,0.04250180169614881,0,0.14396529610832107,0.43691441314308904,0.6740499208988535
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,7,175,225,6,True,0.0,0.0,0,0.12974234831289333,0.4343300810641516,0.6596190114954279
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,8,200,250,6,True,0.0,0.0,0,0.12235769893028775,0.4153531165009108,0.6406920493673373
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,9,225,275,6,True,0.0028777176625452983,0.0028777176625452983,1,0.11892762273434145,0.3800462778055862,0.6078161697512872
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,10,250,300,6,True,0.0,0.0046298812500099595,0,0.14461026306366312,0.45651281779046887,0.7191723469340965
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,11,275,325,6,True,0.05449326349239836,0.08243199836177095,1,0.16328490779942056,0.4979289926467669,0.747948029608551
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,12,300,350,6,True,0.022813670191225155,0.04547715108449413,1,0.16704188534772904,0.5025854585682241,0.7458363796509114
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,13,325,375,6,True,0.030683011200052235,0.030683011200052235,1,0.1562340052117635,0.4836078811774969,0.7274073640963782
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,14,350,400,6,True,0.01075922230545101,0.026576324879803215,1,0.13288756782371636,0.4117429907650248,0.653742788040258
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,15,375,425,6,True,0.04136547884939168,0.06600289669470327,1,0.1332197007992548,0.3927404605027121,0.6398464651122344
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,16,400,450,6,True,0.019863828741350176,0.019863828741350176,1,0.1637190629369922,0.5190496758253058,0.7633221475500047
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,17,425,475,6,True,0.03845392299870781,0.03845392299870781,1,0.16594113272116962,0.5318260274368709,0.7896949330326187
N60_K25_finer_grid,60,25,memory_d10,1,memory_d10__trial1,18,450,500,6,True,0.025122584217956323,0.1296901706193897,1,0.12402961903535725,0.3814000388253086,0.6172093298741024
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,0,0,50,6,True,0.01612967357314965,0.01612967357314965,1,0.16491015693689692,0.49199213758075366,0.8391166037041984
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,1,25,75,6,True,0.02377446197534161,0.02377446197534161,1,0.18114331975727907,0.5310719840622378,0.9127085158232024
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,2,50,100,6,True,0.0,0.0,0,0.1708443929261601,0.5169109182108489,0.8507651843979602
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,3,75,125,6,True,0.007948435647885499,0.007948435647885499,1,0.15805166450434768,0.47428076474806935,0.8213715147443816
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,4,100,150,6,True,0.03435590727541704,0.03603189145061092,1,0.1825656052143735,0.5412513121468799,0.890139712801127
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,5,125,175,6,True,0.042339168851188824,0.042339168851188824,1,0.19744338436478817,0.5681118592290781,0.9527435098185186
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,6,150,200,6,True,0.010515373171080755,0.010515373171080755,1,0.15701177628801868,0.4623364563290918,0.8168770116085042
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,7,175,225,6,True,0.0012003275880724251,0.016731706583726136,1,0.13871284945510273,0.43128217701341015,0.7004941854477155
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,8,200,250,6,True,0.014628663157588373,0.01470573676395992,1,0.176321531564561,0.5346223639537788,0.8802926351947862
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,9,225,275,6,True,0.00945660904806156,0.00945660904806156,1,0.1780817421808732,0.5374965340422427,0.9152992750566689
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,10,250,300,6,True,0.019255253539602113,0.08520769215904134,1,0.15496573735047645,0.47998261588005425,0.7958736172508883
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,11,275,325,6,True,0.03578124274645844,0.05195449549088971,1,0.16466487256924778,0.5158302377833723,0.8059739948009821
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,12,300,350,6,True,0.0016133895415804123,0.0016133895415804123,1,0.16929161041477708,0.498517437498012,0.8682735000297168
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,13,325,375,6,True,0.009845115795487525,0.009845115795487525,1,0.15179234561527286,0.4067115810832059,0.8028969582965881
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,14,350,400,6,True,0.039314441043693193,0.05482049407300582,1,0.1494332016962062,0.42404080877337913,0.7696922921068122
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,15,375,425,6,True,0.0006286876295218402,0.06560386356958081,1,0.15787309662542418,0.48337003544804213,0.8009313775593692
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,16,400,450,6,True,0.0,0.0,0,0.1510369303815777,0.44987537792727234,0.751349701342759
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,17,425,475,6,True,0.016248304333303043,0.032203580042855395,1,0.15633060409009802,0.4115434317822993,0.7960309803251837
N60_K25_finer_grid,60,25,memory_d10,2,memory_d10__trial2,18,450,500,6,True,0.0,0.0,0,0.15760311314291614,0.43849545405021323,0.7980165749819877
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,0,0,50,2,True,0.0,0.013442699267820712,0,0.03447246544027171,0.09398233683934816,0.5969514598103671
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,1,25,75,2,True,0.0,0.0,0,0.041421076366889256,0.10583927428307163,0.6722636552073593
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,2,50,100,2,True,0.0,0.0,0,0.04433114744505317,0.11611307879191882,0.7375202002733353
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,3,75,125,2,True,0.0,0.0,0,0.044037194273260874,0.1206396130539399,0.7662715734192711
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,4,100,150,2,True,0.0,0.038255508443821196,0,0.041583178836558196,0.10641763333774559,0.6759372421130811
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,5,125,175,2,True,0.0,0.0959546499872368,0,0.03958915217184904,0.1017360172171714,0.6462008291717247
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,6,150,200,2,True,0.0,0.05826228962967295,0,0.040912619067669936,0.10784903125128927,0.6850291108917862
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,7,175,225,2,True,0.0,0.023499178737619753,0,0.04092449156572507,0.0995061136324842,0.6320370592030036
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,8,200,250,2,True,0.0032377642903530512,0.24174961988861277,1,0.03825770485271663,0.08866729230874482,0.5631916736824233
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,9,225,275,2,True,0.0,0.1332159089301349,0,0.038228844850155534,0.09684713221433594,0.6151478979781074
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,10,250,300,2,True,0.0,0.06442353000720724,0,0.04401209443686251,0.11427456612970678,0.7258424440640662
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,11,275,325,2,True,0.02324675514849439,0.097744648401076,1,0.04900789976964799,0.11716606005146991,0.7442084644853273
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,12,300,350,2,True,0.019398815171880357,0.07231061768036462,1,0.043216081603620955,0.10442280953706917,0.6632666380408094
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,13,325,375,2,True,0.012923403413354184,0.023156481747018454,1,0.03551919993757794,0.09136201332560495,0.5803078435808806
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,14,350,400,2,True,0.0,0.02880739915170194,0,0.044004025450554485,0.10830470489387704,0.6879234318385494
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,15,375,425,2,True,0.0,0.10886595329238147,0,0.0465669668292546,0.11073560761116888,0.7033638962337355
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,16,400,450,2,True,0.0,0.14701320025934383,0,0.04033716305346199,0.09705463774403177,0.616465919353575
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,17,425,475,2,True,0.015491479552039555,0.06259991326433723,1,0.04350267848463101,0.10550079018438663,0.6701136918884221
N60_K25_finer_grid,60,25,memory_d10,3,memory_d10__trial3,18,450,500,2,True,0.0,0.007439861372538603,0,0.04193926553802103,0.10600454876055075,0.6733134358780529
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,0,0,50,2,True,0.008639742431052255,0.11861405250931578,1,0.02526196068681543,0.06674555572472513,0.4239504811828355
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,1,25,75,2,True,0.012703234484220838,0.2367787951358289,1,0.026991713316307453,0.06954850280245695,0.44175407498667335
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,2,50,100,2,True,0.007817366016902527,0.1879544920543217,1,0.024283503098883837,0.05771821705751021,0.36661116427684926
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,3,75,125,2,True,0.0007731748888178958,0.0007731748888178958,1,0.024574567366587807,0.057214723827068624,0.36341310569451674
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,4,100,150,2,True,0.0007221213170908181,0.0007221213170908181,1,0.025635607202084975,0.06042727693630423,0.3838184109121842
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,5,125,175,2,True,0.0,0.08884240875249994,0,0.027684826012815855,0.06673583048771875,0.4238887089964524
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,6,150,200,2,True,0.0,0.07075454265164716,0,0.025996001646887625,0.06340696748821581,0.40274463348299894
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,7,175,225,2,True,0.0,0.012654991589468922,0,0.026893514047509955,0.06475112543265314,0.41128237657529054
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,8,200,250,2,True,0.0,0.1458602281744774,0,0.025549024196331434,0.06346162092228479,0.4030917779395886
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,9,225,275,2,True,0.0,0.1162096946654182,0,0.027632659842150086,0.06964102986824099,0.44234178294169224
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,10,250,300,2,True,0.00018843774551668968,0.03113479080340331,1,0.02709452803901482,0.06919951356200016,0.43953738572829804
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,11,275,325,2,True,0.0012247761337386143,0.04553431429529664,1,0.024931427281190837,0.0653809900025459,0.415283113172456
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,12,300,350,2,True,0.0,0.04142134202289982,0,0.033201149086698994,0.08108558421984871,0.5150346277551765
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,13,325,375,2,True,0.0,0.0,0,0.031952847445631385,0.0762830665102529,0.48453027923691244
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,14,350,400,2,True,0.0,0.0,0,0.02733444264236889,0.06581539342643525,0.41804233119956935
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,15,375,425,2,True,0.0,0.0,0,0.025515311866023033,0.0684619712658556,0.43485270810522525
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,16,400,450,2,True,0.0,0.04305464839882722,0,0.02269381262750047,0.06195338313549381,0.3935118421894799
N60_K25_finer_grid,60,25,narma10,0,narma10__trial0,17,425,475,2,True,0.0,0.012608451238591223,0,0.02373093120073092,0.05716764600388765,0.36311407955601355
