config,N,K,task,trial,point_idx,tau,val_nrmse,test_nrmse,val_score,test_score
N60_K25_finer_grid,60,25,memory_d10,2,10,0.38621651813276453,0.8864022779595806,0.9051666297063553,-0.8864022779595806,-0.9051666297063553
N60_K25_finer_grid,60,25,memory_d10,2,11,0.45206921133927336,0.9031111541794294,0.9067662356998852,-0.9031111541794294,-0.9067662356998852
N60_K25_finer_grid,60,25,memory_d10,2,12,0.529150262212918,0.8992440797640311,0.8977116073637706,-0.8992440797640311,-0.8977116073637706
N60_K25_finer_grid,60,25,memory_d10,2,13,0.6193741864669097,0.9024839118412229,0.8919844565106912,-0.9024839118412229,-0.8919844565106912
N60_K25_finer_grid,60,25,memory_d10,2,14,0.7249819385087718,0.9065983921023449,0.8916780009572863,-0.9065983921023449,-0.8916780009572863
N60_K25_finer_grid,60,25,memory_d10,2,15,0.848596571584788,0.8887003641406225,0.8858660949563755,-0.8887003641406225,-0.8858660949563755
N60_K25_finer_grid,60,25,memory_d10,2,16,0.9932883883792685,0.8601844019196281,0.8774431251284361,-0.8601844019196281,-0.8774431251284361
N60_K25_finer_grid,60,25,memory_d10,2,17,1.1626512002594223,0.8156334686445385,0.8333836809620013,-0.8156334686445385,-0.8333836809620013
N60_K25_finer_grid,60,25,memory_d10,2,18,1.3608915892697748,0.7657406777306953,0.7876561601170254,-0.7657406777306953,-0.7876561601170254
N60_K25_finer_grid,60,25,memory_d10,2,19,1.5929333899384184,0.745879086079486,0.7623420035266302,-0.745879086079486,-0.7623420035266302
N60_K25_finer_grid,60,25,memory_d10,2,20,1.864539985982451,0.7454987573155701,0.7456502887528623,-0.7454987573155701,-0.7456502887528623
N60_K25_finer_grid,60,25,memory_d10,2,21,2.1824574594809887,0.7406529734938382,0.731246568527212,-0.7406529734938382,-0.731246568527212
N60_K25_finer_grid,60,25,memory_d10,2,22,2.554582148011408,0.7333487845487775,0.7233734838822431,-0.7333487845487775,-0.7233734838822431
N60_K25_finer_grid,60,25,memory_d10,2,23,2.9901567714820447,0.7312168356722224,0.7241526930416832,-0.7312168356722224,-0.7241526930416832
N60_K25_finer_grid,60,25,memory_d10,2,24,3.5,0.733260142038893,0.7289661826318123,-0.733260142038893,-0.7289661826318123
N60_K25_finer_grid,60,25,memory_d10,3,0,0.07999999999999999,0.8931466842912071,0.8867841480406159,-0.8931466842912071,-0.8867841480406159
N60_K25_finer_grid,60,25,memory_d10,3,1,0.09364057519339374,0.8862878964326218,0.8897141804051755,-0.8862878964326218,-0.8897141804051755
N60_K25_finer_grid,60,25,memory_d10,3,2,0.1096069665318704,0.8782313867183166,0.8943863006270047,-0.8782313867183166,-0.8943863006270047
N60_K25_finer_grid,60,25,memory_d10,3,3,0.12829574239059252,0.8715516101499547,0.8989636528557463,-0.8715516101499547,-0.8989636528557463
N60_K25_finer_grid,60,25,memory_d10,3,4,0.15017108890398193,0.8687682320734637,0.9018730481612607,-0.8687682320734637,-0.9018730481612607
N60_K25_finer_grid,60,25,memory_d10,3,5,0.17577633927983924,0.8715301858128983,0.9030122871612207,-0.8715301858128983,-0.9030122871612207
N60_K25_finer_grid,60,25,memory_d10,3,6,0.20574746894441603,0.8778453282129278,0.9027107535255672,-0.8778453282129278,-0.9027107535255672
N60_K25_finer_grid,60,25,memory_d10,3,7,0.24082889170675045,0.8855722352789009,0.9005198953989281,-0.8855722352789009,-0.9005198953989281
N60_K25_finer_grid,60,25,memory_d10,3,8,0.28189194928259564,0.8932286485736073,0.8940805051570136,-0.8932286485736073,-0.8940805051570136
N60_K25_finer_grid,60,25,memory_d10,3,9,0.3299565534151155,0.9012070931657545,0.881835514234486,-0.9012070931657545,-0.881835514234486
N60_K25_finer_grid,60,25,memory_d10,3,10,0.38621651813276453,0.919619880602038,0.8851292384988938,-0.919619880602038,-0.8851292384988938
N60_K25_finer_grid,60,25,memory_d10,3,11,0.45206921133927336,0.9417960618718942,0.8951388349391383,-0.9417960618718942,-0.8951388349391383
N60_K25_finer_grid,60,25,memory_d10,3,12,0.529150262212918,0.9365920731179619,0.8944468157232814,-0.9365920731179619,-0.8944468157232814
N60_K25_finer_grid,60,25,memory_d10,3,13,0.6193741864669097,0.9203426495661073,0.8904231166674115,-0.9203426495661073,-0.8904231166674115
N60_K25_finer_grid,60,25,memory_d10,3,14,0.7249819385087718,0.8886704540679206,0.8787990745966066,-0.8886704540679206,-0.8787990745966066
N60_K25_finer_grid,60,25,memory_d10,3,15,0.848596571584788,0.8646006839477014,0.8665337509179909,-0.8646006839477014,-0.8665337509179909
N60_K25_finer_grid,60,25,memory_d10,3,16,0.9932883883792685,0.8729635152878683,0.883999775206746,-0.8729635152878683,-0.883999775206746
N60_K25_finer_grid,60,25,memory_d10,3,17,1.1626512002594223,0.8751260979300248,0.8890541094528426,-0.8751260979300248,-0.8890541094528426
N60_K25_finer_grid,60,25,memory_d10,3,18,1.3608915892697748,0.8853743744620011,0.9028008304835022,-0.8853743744620011,-0.9028008304835022
N60_K25_finer_grid,60,25,memory_d10,3,19,1.5929333899384184,0.9000153705173477,0.9017695002512917,-0.9000153705173477,-0.9017695002512917
N60_K25_finer_grid,60,25,memory_d10,3,20,1.864539985982451,0.8849569551519403,0.8705161282891223,-0.8849569551519403,-0.8705161282891223
N60_K25_finer_grid,60,25,memory_d10,3,21,2.1824574594809887,0.8764724575228436,0.8587577378898982,-0.8764724575228436,-0.8587577378898982
N60_K25_finer_grid,60,25,memory_d10,3,22,2.554582148011408,0.8728214144222386,0.8614767560397462,-0.8728214144222386,-0.8614767560397462
N60_K25_finer_grid,60,25,memory_d10,3,23,2.9901567714820447,0.8677294046511409,0.8648922249568649,-0.8677294046511409,-0.8648922249568649
N60_K25_finer_grid,60,25,memory_d10,3,24,3.5,0.861631247080131,0.8641514773460214,-0.861631247080131,-0.8641514773460214
N60_K25_finer_grid,60,25,narma10,0,0,0.07999999999999999,0.5925443113537496,0.6962481749966873,-0.5925443113537496,-0.6962481749966873
N60_K25_finer_grid,60,25,narma10,0,1,0.09364057519339374,0.6004031362943629,0.7035509381322964,-0.6004031362943629,-0.7035509381322964
N60_K25_finer_grid,60,25,narma10,0,2,0.1096069665318704,0.6117940503857136,0.7086796447501056,-0.6117940503857136,-0.7086796447501056
N60_K25_finer_grid,60,25,narma10,0,3,0.12829574239059252,0.6255998751996649,0.7104460396193267,-0.6255998751996649,-0.7104460396193267
N60_K25_finer_grid,60,25,narma10,0,4,0.15017108890398193,0.6392815982474233,0.7082175604842806,-0.6392815982474233,-0.7082175604842806
N60_K25_finer_grid,60,25,narma10,0,5,0.17577633927983924,0.6532294850669398,0.7041892732280371,-0.6532294850669398,-0.7041892732280371
N60_K25_finer_grid,60,25,narma10,0,6,0.20574746894441603,0.6753892767734179,0.7089859109731039,-0.6753892767734179,-0.7089859109731039
N60_K25_finer_grid,60,25,narma10,0,7,0.24082889170675045,0.6876437513604857,0.7222526077409964,-0.6876437513604857,-0.7222526077409964
N60_K25_finer_grid,60,25,narma10,0,8,0.28189194928259564,0.7049304486928062,0.7408447915132859,-0.7049304486928062,-0.7408447915132859
N60_K25_finer_grid,60,25,narma10,0,9,0.3299565534151155,0.7199028420294105,0.7599013682956589,-0.7199028420294105,-0.7599013682956589
N60_K25_finer_grid,60,25,narma10,0,10,0.38621651813276453,0.7176577672621506,0.7587578511807217,-0.7176577672621506,-0.7587578511807217
N60_K25_finer_grid,60,25,narma10,0,11,0.45206921133927336,0.7042663118643141,0.7407295996743816,-0.7042663118643141,-0.7407295996743816
N60_K25_finer_grid,60,25,narma10,0,12,0.529150262212918,0.692913571288848,0.7422374022422684,-0.692913571288848,-0.7422374022422684
N60_K25_finer_grid,60,25,narma10,0,13,0.6193741864669097,0.6681700113400991,0.727158615939184,-0.6681700113400991,-0.727158615939184
N60_K25_finer_grid,60,25,narma10,0,14,0.7249819385087718,0.6367684910059093,0.7068359892722936,-0.6367684910059093,-0.7068359892722936
N60_K25_finer_grid,60,25,narma10,0,15,0.848596571584788,0.6312290093602109,0.7253428320503725,-0.6312290093602109,-0.7253428320503725
N60_K25_finer_grid,60,25,narma10,0,16,0.9932883883792685,0.6537372938375965,0.7708758419773435,-0.6537372938375965,-0.7708758419773435
N60_K25_finer_grid,60,25,narma10,0,17,1.1626512002594223,0.675353328318194,0.7869064230511212,-0.675353328318194,-0.7869064230511212
N60_K25_finer_grid,60,25,narma10,0,18,1.3608915892697748,0.6721605559249396,0.7689692304447014,-0.6721605559249396,-0.7689692304447014
N60_K25_finer_grid,60,25,narma10,0,19,1.5929333899384184,0.666795631257968,0.7518741955030726,-0.666795631257968,-0.7518741955030726
N60_K25_finer_grid,60,25,narma10,0,20,1.864539985982451,0.6743233863192327,0.7431003811354442,-0.6743233863192327,-0.7431003811354442
N60_K25_finer_grid,60,25,narma10,0,21,2.1824574594809887,0.6894833834925802,0.7421377920200615,-0.6894833834925802,-0.7421377920200615
N60_K25_finer_grid,60,25,narma10,0,22,2.554582148011408,0.7060231570106383,0.7472300637066626,-0.7060231570106383,-0.7472300637066626
N60_K25_finer_grid,60,25,narma10,0,23,2.9901567714820447,0.7175323566502437,0.7568847794281218,-0.7175323566502437,-0.7568847794281218
N60_K25_finer_grid,60,25,narma10,0,24,3.5,0.7223768539965059,0.7642303905837996,-0.7223768539965059,-0.7642303905837996
N60_K25_finer_grid,60,25,narma10,1,0,0.07999999999999999,0.7609832022822872,0.7715511252923677,-0.7609832022822872,-0.7715511252923677
N60_K25_finer_grid,60,25,narma10,1,1,0.09364057519339374,0.7669231277345755,0.7783325627312124,-0.7669231277345755,-0.7783325627312124
N60_K25_finer_grid,60,25,narma10,1,2,0.1096069665318704,0.7714185699779461,0.7830380447134675,-0.7714185699779461,-0.7830380447134675
N60_K25_finer_grid,60,25,narma10,1,3,0.12829574239059252,0.7747176464861117,0.7893369473977488,-0.7747176464861117,-0.7893369473977488
N60_K25_finer_grid,60,25,narma10,1,4,0.15017108890398193,0.7770743964084125,0.7985768063669018,-0.7770743964084125,-0.7985768063669018
N60_K25_finer_grid,60,25,narma10,1,5,0.17577633927983924,0.7807445555525862,0.8095880426261028,-0.7807445555525862,-0.8095880426261028
N60_K25_finer_grid,60,25,narma10,1,6,0.20574746894441603,0.7895021088632053,0.8213650961010305,-0.7895021088632053,-0.8213650961010305
N60_K25_finer_grid,60,25,narma10,1,7,0.24082889170675045,0.8015427484556729,0.8314758905513708,-0.8015427484556729,-0.8314758905513708
N60_K25_finer_grid,60,25,narma10,1,8,0.28189194928259564,0.8092463635996002,0.8363882507076,-0.8092463635996002,-0.8363882507076
N60_K25_finer_grid,60,25,narma10,1,9,0.3299565534151155,0.8112742646353137,0.8357641034767774,-0.8112742646353137,-0.8357641034767774
N60_K25_finer_grid,60,25,narma10,1,10,0.38621651813276453,0.8134188481510056,0.833558974859386,-0.8134188481510056,-0.833558974859386
N60_K25_finer_grid,60,25,narma10,1,11,0.45206921133927336,0.8202687679595778,0.831613809292237,-0.8202687679595778,-0.831613809292237
N60_K25_finer_grid,60,25,narma10,1,12,0.529150262212918,0.8358348301125337,0.8306253021608626,-0.8358348301125337,-0.8306253021608626
N60_K25_finer_grid,60,25,narma10,1,13,0.6193741864669097,0.841003434645402,0.8218151636993868,-0.841003434645402,-0.8218151636993868
N60_K25_finer_grid,60,25,narma10,1,14,0.7249819385087718,0.7989518948054992,0.7823751511343734,-0.7989518948054992,-0.7823751511343734
N60_K25_finer_grid,60,25,narma10,1,15,0.848596571584788,0.7426769746205585,0.7253186431281468,-0.7426769746205585,-0.7253186431281468
N60_K25_finer_grid,60,25,narma10,1,16,0.9932883883792685,0.695103826349174,0.6926400901741138,-0.695103826349174,-0.6926400901741138
N60_K25_finer_grid,60,25,narma10,1,17,1.1626512002594223,0.6740743424444063,0.6924099048722325,-0.6740743424444063,-0.6924099048722325
N60_K25_finer_grid,60,25,narma10,1,18,1.3608915892697748,0.6674438766339599,0.6991276442290227,-0.6674438766339599,-0.6991276442290227
N60_K25_finer_grid,60,25,narma10,1,19,1.5929333899384184,0.6671604464126669,0.6893207682879572,-0.6671604464126669,-0.6893207682879572
N60_K25_finer_grid,60,25,narma10,1,20,1.864539985982451,0.6720683988604065,0.6811512044902006,-0.6720683988604065,-0.6811512044902006
N60_K25_finer_grid,60,25,narma10,1,21,2.1824574594809887,0.6829612445801889,0.6894032230836193,-0.6829612445801889,-0.6894032230836193
N60_K25_finer_grid,60,25,narma10,1,22,2.554582148011408,0.6961073212428991,0.7002855447721337,-0.6961073212428991,-0.7002855447721337
N60_K25_finer_grid,60,25,narma10,1,23,2.9901567714820447,0.7087436117032168,0.7084250819340971,-0.7087436117032168,-0.7084250819340971
N60_K25_finer_grid,60,25,narma10,1,24,3.5,0.7204845869521256,0.7175662374590048,-0.7204845869521256,-0.7175662374590048
N60_K25_finer_grid,60,25,narma10,2,0,0.07999999999999999,0.7341325131861592,0.6822180761651646,-0.7341325131861592,-0.6822180761651646
N60_K25_finer_grid,60,25,narma10,2,1,0.09364057519339374,0.7307309215294856,0.6681717051892259,-0.7307309215294856,-0.6681717051892259
N60_K25_finer_grid,60,25,narma10,2,2,0.1096069665318704,0.7227343989817933,0.6473373929562194,-0.7227343989817933,-0.6473373929562194
N60_K25_finer_grid,60,25,narma10,2,3,0.12829574239059252,0.7083927467577394,0.6232461084125439,-0.7083927467577394,-0.6232461084125439
N60_K25_finer_grid,60,25,narma10,2,4,0.15017108890398193,0.6933080626817546,0.60669834476515,-0.6933080626817546,-0.60669834476515
N60_K25_finer_grid,60,25,narma10,2,5,0.17577633927983924,0.6841892480130076,0.6016967851338779,-0.6841892480130076,-0.6016967851338779
N60_K25_finer_grid,60,25,narma10,2,6,0.20574746894441603,0.6785041751233216,0.5989787328797535,-0.6785041751233216,-0.5989787328797535
N60_K25_finer_grid,60,25,narma10,2,7,0.24082889170675045,0.6732238377645511,0.5877069521229283,-0.6732238377645511,-0.5877069521229283
N60_K25_finer_grid,60,25,narma10,2,8,0.28189194928259564,0.6707157106689828,0.5732498309898074,-0.6707157106689828,-0.5732498309898074
N60_K25_finer_grid,60,25,narma10,2,9,0.3299565534151155,0.6720233203988211,0.5696231946359074,-0.6720233203988211,-0.5696231946359074
N60_K25_finer_grid,60,25,narma10,2,10,0.38621651813276453,0.6765318196595717,0.583736342787191,-0.6765318196595717,-0.583736342787191
N60_K25_finer_grid,60,25,narma10,2,11,0.45206921133927336,0.6888207404103888,0.6146936837965497,-0.6888207404103888,-0.6146936837965497
N60_K25_finer_grid,60,25,narma10,2,12,0.529150262212918,0.7090500202755606,0.668789335188606,-0.7090500202755606,-0.668789335188606
N60_K25_finer_grid,60,25,narma10,2,13,0.6193741864669097,0.7574175740054072,0.7757001247116065,-0.7574175740054072,-0.7757001247116065
N60_K25_finer_grid,60,25,narma10,2,14,0.7249819385087718,0.7624489941995674,0.7039461424808899,-0.7624489941995674,-0.7039461424808899
N60_K25_finer_grid,60,25,narma10,2,15,0.848596571584788,0.7083932273319987,0.6331240186955185,-0.7083932273319987,-0.6331240186955185
N60_K25_finer_grid,60,25,narma10,2,16,0.9932883883792685,0.6758088011590853,0.6175684221360324,-0.6758088011590853,-0.6175684221360324
N60_K25_finer_grid,60,25,narma10,2,17,1.1626512002594223,0.6432341836780795,0.6016647255460926,-0.6432341836780795,-0.6016647255460926
N60_K25_finer_grid,60,25,narma10,2,18,1.3608915892697748,0.6131024990024361,0.5734571455835085,-0.6131024990024361,-0.5734571455835085
N60_K25_finer_grid,60,25,narma10,2,19,1.5929333899384184,0.5992618153435706,0.5598971257479481,-0.5992618153435706,-0.5598971257479481
N60_K25_finer_grid,60,25,narma10,2,20,1.864539985982451,0.5968117357908986,0.5539766868317072,-0.5968117357908986,-0.5539766868317072
N60_K25_finer_grid,60,25,narma10,2,21,2.1824574594809887,0.596352374527325,0.5481401733315883,-0.596352374527325,-0.5481401733315883
N60_K25_finer_grid,60,25,narma10,2,22,2.554582148011408,0.5961724759957492,0.5456322442996268,-0.5961724759957492,-0.5456322442996268
N60_K25_finer_grid,60,25,narma10,2,23,2.9901567714820447,0.5986837061819741,0.5490120846626689,-0.5986837061819741,-0.5490120846626689
N60_K25_finer_grid,60,25,narma10,2,24,3.5,0.6050636968476157,0.5574885186648533,-0.6050636968476157,-0.5574885186648533
N60_K25_finer_grid,60,25,narma10,3,0,0.07999999999999999,0.7324072444149979,0.750830307742951,-0.7324072444149979,-0.750830307742951
N60_K25_finer_grid,60,25,narma10,3,1,0.09364057519339374,0.7345965680236405,0.7593311987114871,-0.7345965680236405,-0.7593311987114871
N60_K25_finer_grid,60,25,narma10,3,2,0.1096069665318704,0.7357754175931505,0.7695768323210781,-0.7357754175931505,-0.7695768323210781
N60_K25_finer_grid,60,25,narma10,3,3,0.12829574239059252,0.7365783021405911,0.7803927863887495,-0.7365783021405911,-0.7803927863887495
N60_K25_finer_grid,60,25,narma10,3,4,0.15017108890398193,0.7384756716910627,0.789031326455434,-0.7384756716910627,-0.789031326455434
N60_K25_finer_grid,60,25,narma10,3,5,0.17577633927983924,0.7420635172790182,0.7925249175764141,-0.7420635172790182,-0.7925249175764141
N60_K25_finer_grid,60,25,narma10,3,6,0.20574746894441603,0.7439637862201136,0.7901863602575209,-0.7439637862201136,-0.7901863602575209
N60_K25_finer_grid,60,25,narma10,3,7,0.24082889170675045,0.7399212553347881,0.7838327698014221,-0.7399212553347881,-0.7838327698014221
N60_K25_finer_grid,60,25,narma10,3,8,0.28189194928259564,0.7371377325902838,0.7772296780059684,-0.7371377325902838,-0.7772296780059684
N60_K25_finer_grid,60,25,narma10,3,9,0.3299565534151155,0.7453780949478656,0.7711020966052778,-0.7453780949478656,-0.7711020966052778
N60_K25_finer_grid,60,25,narma10,3,10,0.38621651813276453,0.7633590791520138,0.7640908666517011,-0.7633590791520138,-0.7640908666517011
N60_K25_finer_grid,60,25,narma10,3,11,0.45206921133927336,0.7782223271771475,0.7628981518233012,-0.7782223271771475,-0.7628981518233012
N60_K25_finer_grid,60,25,narma10,3,12,0.529150262212918,0.7845710808046783,0.7747057875100908,-0.7845710808046783,-0.7747057875100908
N60_K25_finer_grid,60,25,narma10,3,13,0.6193741864669097,0.7879051485225184,0.7890193095733238,-0.7879051485225184,-0.7890193095733238
N60_K25_finer_grid,60,25,narma10,3,14,0.7249819385087718,0.7857357758129462,0.8062284446667282,-0.7857357758129462,-0.8062284446667282
N60_K25_finer_grid,60,25,narma10,3,15,0.848596571584788,0.7625590470768879,0.8191302737937252,-0.7625590470768879,-0.8191302737937252
N60_K25_finer_grid,60,25,narma10,3,16,0.9932883883792685,0.7194380331943865,0.7986416390341323,-0.7194380331943865,-0.7986416390341323
N60_K25_finer_grid,60,25,narma10,3,17,1.1626512002594223,0.6990248814100748,0.768547149529699,-0.6990248814100748,-0.768547149529699
N60_K25_finer_grid,60,25,narma10,3,18,1.3608915892697748,0.6963033629965257,0.7596515901990237,-0.6963033629965257,-0.7596515901990237
N60_K25_finer_grid,60,25,narma10,3,19,1.5929333899384184,0.7063417040530044,0.7610438023275273,-0.7063417040530044,-0.7610438023275273
N60_K25_finer_grid,60,25,narma10,3,20,1.864539985982451,0.7211523409255943,0.7573108307406855,-0.7211523409255943,-0.7573108307406855
N60_K25_finer_grid,60,25,narma10,3,21,2.1824574594809887,0.7223783776061404,0.7442234192484817,-0.7223783776061404,-0.7442234192484817
N60_K25_finer_grid,60,25,narma10,3,22,2.554582148011408,0.7114590382286228,0.7283420824234726,-0.7114590382286228,-0.7283420824234726
N60_K25_finer_grid,60,25,narma10,3,23,2.9901567714820447,0.7002126731267673,0.7160086764251735,-0.7002126731267673,-0.7160086764251735
N60_K25_finer_grid,60,25,narma10,3,24,3.5,0.6938566945200005,0.7103955551493729,-0.6938566945200005,-0.7103955551493729
N60_K25_finer_grid,60,25,lorenz_x,0,0,0.07999999999999999,0.02761698548984422,0.02340201643596612,-0.02761698548984422,-0.02340201643596612
N60_K25_finer_grid,60,25,lorenz_x,0,1,0.09364057519339374,0.027094769521750283,0.02467262340853506,-0.027094769521750283,-0.02467262340853506
N60_K25_finer_grid,60,25,lorenz_x,0,2,0.1096069665318704,0.02566025652113739,0.023611780075625123,-0.02566025652113739,-0.023611780075625123
N60_K25_finer_grid,60,25,lorenz_x,0,3,0.12829574239059252,0.05258163993416667,0.025286541018793036,-0.05258163993416667,-0.025286541018793036
N60_K25_finer_grid,60,25,lorenz_x,0,4,0.15017108890398193,0.07735976039666786,0.03336761290231225,-0.07735976039666786,-0.03336761290231225
N60_K25_finer_grid,60,25,lorenz_x,0,5,0.17577633927983924,0.08733512317880796,0.039094109417937103,-0.08733512317880796,-0.039094109417937103
N60_K25_finer_grid,60,25,lorenz_x,0,6,0.20574746894441603,0.0764149912321387,0.03604473258583977,-0.0764149912321387,-0.03604473258583977
N60_K25_finer_grid,60,25,lorenz_x,0,7,0.24082889170675045,0.06775970533306545,0.03768866905895999,-0.06775970533306545,-0.03768866905895999
N60_K25_finer_grid,60,25,lorenz_x,0,8,0.28189194928259564,0.053050297896966914,0.03273506943971234,-0.053050297896966914,-0.03273506943971234
N60_K25_finer_grid,60,25,lorenz_x,0,9,0.3299565534151155,0.04235635283796497,0.022518307687121635,-0.04235635283796497,-0.022518307687121635
N60_K25_finer_grid,60,25,lorenz_x,0,10,0.38621651813276453,0.02406405903034608,0.021546372676907417,-0.02406405903034608,-0.021546372676907417
N60_K25_finer_grid,60,25,lorenz_x,0,11,0.45206921133927336,0.013385227639959748,0.018174866885348643,-0.013385227639959748,-0.018174866885348643
N60_K25_finer_grid,60,25,lorenz_x,0,12,0.529150262212918,0.012693985444945837,0.01563046622059489,-0.012693985444945837,-0.01563046622059489
N60_K25_finer_grid,60,25,lorenz_x,0,13,0.6193741864669097,0.013375979485480322,0.01728236497693692,-0.013375979485480322,-0.01728236497693692
N60_K25_finer_grid,60,25,lorenz_x,0,14,0.7249819385087718,0.013291999547739736,0.02044018803318197,-0.013291999547739736,-0.02044018803318197
N60_K25_finer_grid,60,25,lorenz_x,0,15,0.848596571584788,0.016543480972797082,0.022981082144796522,-0.016543480972797082,-0.022981082144796522
N60_K25_finer_grid,60,25,lorenz_x,0,16,0.9932883883792685,0.016379052006112473,0.022768461852833814,-0.016379052006112473,-0.022768461852833814
N60_K25_finer_grid,60,25,lorenz_x,0,17,1.1626512002594223,0.03792362651752704,0.024032895545768547,-0.03792362651752704,-0.024032895545768547
N60_K25_finer_grid,60,25,lorenz_x,0,18,1.3608915892697748,0.02687480893030287,0.023178742494970685,-0.02687480893030287,-0.023178742494970685
N60_K25_finer_grid,60,25,lorenz_x,0,19,1.5929333899384184,0.019051065080237857,0.023026255493476366,-0.019051065080237857,-0.023026255493476366
N60_K25_finer_grid,60,25,lorenz_x,0,20,1.864539985982451,0.019593801679268955,0.021573427545011143,-0.019593801679268955,-0.021573427545011143
N60_K25_finer_grid,60,25,lorenz_x,0,21,2.1824574594809887,0.020788547478471267,0.018213101493543448,-0.020788547478471267,-0.018213101493543448
N60_K25_finer_grid,60,25,lorenz_x,0,22,2.554582148011408,0.02530675104948767,0.026028120942128648,-0.02530675104948767,-0.026028120942128648
N60_K25_finer_grid,60,25,lorenz_x,0,23,2.9901567714820447,0.026673248649682228,0.030672157401894592,-0.026673248649682228,-0.030672157401894592
N60_K25_finer_grid,60,25,lorenz_x,0,24,3.5,0.028718152892564016,0.03632356383902707,-0.028718152892564016,-0.03632356383902707
N60_K25_finer_grid,60,25,lorenz_x,1,0,0.07999999999999999,0.0067795327083825935,0.008032595188134973,-0.0067795327083825935,-0.008032595188134973
N60_K25_finer_grid,60,25,lorenz_x,1,1,0.09364057519339374,0.006552783124680917,0.009383041659796242,-0.006552783124680917,-0.009383041659796242
N60_K25_finer_grid,60,25,lorenz_x,1,2,0.1096069665318704,0.006091930341091629,0.01056140628490669,-0.006091930341091629,-0.01056140628490669
N60_K25_finer_grid,60,25,lorenz_x,1,3,0.12829574239059252,0.005581657662505395,0.010032897203612537,-0.005581657662505395,-0.010032897203612537
N60_K25_finer_grid,60,25,lorenz_x,1,4,0.15017108890398193,0.005650187082287914,0.010533878009688332,-0.005650187082287914,-0.010533878009688332
N60_K25_finer_grid,60,25,lorenz_x,1,5,0.17577633927983924,0.006598373681401596,0.009720093361261764,-0.006598373681401596,-0.009720093361261764
N60_K25_finer_grid,60,25,lorenz_x,1,6,0.20574746894441603,0.007334735242960663,0.009425598447462203,-0.007334735242960663,-0.009425598447462203
N60_K25_finer_grid,60,25,lorenz_x,1,7,0.24082889170675045,0.008890004438858557,0.011247281998745433,-0.008890004438858557,-0.011247281998745433
N60_K25_finer_grid,60,25,lorenz_x,1,8,0.28189194928259564,0.008737984874451741,0.010202152315591007,-0.008737984874451741,-0.010202152315591007
N60_K25_finer_grid,60,25,lorenz_x,1,9,0.3299565534151155,0.00915415318241773,0.013316403385305408,-0.00915415318241773,-0.013316403385305408
N60_K25_finer_grid,60,25,lorenz_x,1,10,0.38621651813276453,0.008951028007406724,0.010835313544434877,-0.008951028007406724,-0.010835313544434877
N60_K25_finer_grid,60,25,lorenz_x,1,11,0.45206921133927336,0.008493290021495922,0.009110743648482137,-0.008493290021495922,-0.009110743648482137
N60_K25_finer_grid,60,25,lorenz_x,1,12,0.529150262212918,0.00890073593570511,0.010661328130919412,-0.00890073593570511,-0.010661328130919412
N60_K25_finer_grid,60,25,lorenz_x,1,13,0.6193741864669097,0.010690436547977947,0.01493244953793813,-0.010690436547977947,-0.01493244953793813
N60_K25_finer_grid,60,25,lorenz_x,1,14,0.7249819385087718,0.009260061263741941,0.01400279244365233,-0.009260061263741941,-0.01400279244365233
N60_K25_finer_grid,60,25,lorenz_x,1,15,0.848596571584788,0.008472003938353997,0.011576446559913387,-0.008472003938353997,-0.011576446559913387
N60_K25_finer_grid,60,25,lorenz_x,1,16,0.9932883883792685,0.007780979378755268,0.01670371897988637,-0.007780979378755268,-0.01670371897988637
N60_K25_finer_grid,60,25,lorenz_x,1,17,1.1626512002594223,0.006911329374495714,0.02310733431241417,-0.006911329374495714,-0.02310733431241417
N60_K25_finer_grid,60,25,lorenz_x,1,18,1.3608915892697748,0.007499023280610678,0.018945535182355526,-0.007499023280610678,-0.018945535182355526
N60_K25_finer_grid,60,25,lorenz_x,1,19,1.5929333899384184,0.009915720007723294,0.014854070783425651,-0.009915720007723294,-0.014854070783425651
N60_K25_finer_grid,60,25,lorenz_x,1,20,1.864539985982451,0.006802412322835062,0.020496924122244603,-0.006802412322835062,-0.020496924122244603
N60_K25_finer_grid,60,25,lorenz_x,1,21,2.1824574594809887,0.007635755367314588,0.015172523552139888,-0.007635755367314588,-0.015172523552139888
N60_K25_finer_grid,60,25,lorenz_x,1,22,2.554582148011408,0.008531154695385058,0.011599536783345552,-0.008531154695385058,-0.011599536783345552
N60_K25_finer_grid,60,25,lorenz_x,1,23,2.9901567714820447,0.007071692539949754,0.010747799835266804,-0.007071692539949754,-0.010747799835266804
N60_K25_finer_grid,60,25,lorenz_x,1,24,3.5,0.00715930865471058,0.011429065556473994,-0.00715930865471058,-0.011429065556473994
N60_K25_finer_grid,60,25,lorenz_x,2,0,0.07999999999999999,0.02335325872170248,0.10459235472241846,-0.02335325872170248,-0.10459235472241846
N60_K25_finer_grid,60,25,lorenz_x,2,1,0.09364057519339374,0.021577514279004065,0.09828229381818882,-0.021577514279004065,-0.09828229381818882
N60_K25_finer_grid,60,25,lorenz_x,2,2,0.1096069665318704,0.019943462073053062,0.08744139978030743,-0.019943462073053062,-0.08744139978030743
N60_K25_finer_grid,60,25,lorenz_x,2,3,0.12829574239059252,0.01897050955448792,0.06978632294482011,-0.01897050955448792,-0.06978632294482011
