effective_support_mean,effective_support_fraction,row_entropy_mean,rms_weight,spectral_radius,config,N,K,task,trial,point_idx,tau
4.658955713607764,0.07764926189346273,1.3868768212928009,0.1290994448720671,0.9398194385839773,N60_K13_baseline,60,13,lorenz_x,2,4,0.28189194928259564
8.29929919134849,0.1383216531891415,1.9989149405825775,0.12909944487168126,0.9501848695777667,N60_K13_baseline,60,13,lorenz_x,2,5,0.38621651813276453
15.184966837925014,0.25308278063208356,2.661499404048309,0.12909944487099034,0.9803516119741547,N60_K13_baseline,60,13,lorenz_x,2,6,0.529150262212918
25.472485693121783,0.4245414282186964,3.2182639351071463,0.12909944486992872,0.9673076073805674,N60_K13_baseline,60,13,lorenz_x,2,7,0.7249819385087718
36.51350320268934,0.6085583867114891,3.59275494752368,0.12909944486869976,1.0355147197877699,N60_K13_baseline,60,13,lorenz_x,2,8,0.9932883883792685
45.35726170943114,0.7559543618238523,3.813401173010482,0.1290994448676407,1.0638072489160297,N60_K13_baseline,60,13,lorenz_x,2,9,1.3608915892697748
51.21277306468314,0.8535462177447191,3.935704384415478,0.12909944486690622,1.0622097322011446,N60_K13_baseline,60,13,lorenz_x,2,10,1.864539985982451
54.70142422349395,0.9116904037248992,4.001817134441227,0.12909944486645833,1.0445462058552537,N60_K13_baseline,60,13,lorenz_x,2,11,2.554582148011408
56.66860689226215,0.9444767815377024,4.037201112744105,0.1290994448662032,1.031104730137095,N60_K13_baseline,60,13,lorenz_x,2,12,3.5
1.4467545232048535,0.024112575386747558,0.31259675777935336,0.12909944487248234,1.08724536006737,N60_K13_baseline,60,13,lorenz_x,3,0,0.07999999999999999
1.7347809280229889,0.028913015467049816,0.46514621367795034,0.1290994448724324,1.1141029164097644,N60_K13_baseline,60,13,lorenz_x,3,1,0.1096069665318704
2.262354122051479,0.037705902034191316,0.690401828211114,0.12909944487235459,1.1408243632673136,N60_K13_baseline,60,13,lorenz_x,3,2,0.15017108890398193
3.2669887481441604,0.05444981246906934,1.0166979830556926,0.12909944487223066,1.1614442300774137,N60_K13_baseline,60,13,lorenz_x,3,3,0.20574746894441603
5.250818156722568,0.08751363594537613,1.4746753234452241,0.1290994448720237,1.1636089030263868,N60_K13_baseline,60,13,lorenz_x,3,4,0.28189194928259564
9.164511322126707,0.15274185536877843,2.0661692248762695,0.1290994448716526,1.1379648421250081,N60_K13_baseline,60,13,lorenz_x,3,5,0.38621651813276453
16.200369566105405,0.2700061594350901,2.7056074849061145,0.12909944487097408,1.0992318346408005,N60_K13_baseline,60,13,lorenz_x,3,6,0.529150262212918
26.333375060125856,0.43888958433543096,3.2439507796923674,0.12909944486990152,1.1099602113411489,N60_K13_baseline,60,13,lorenz_x,3,7,0.7249819385087718
37.075126255529696,0.617918770925495,3.6060229963963244,0.12909944486865826,1.108031550402921,N60_K13_baseline,60,13,lorenz_x,3,8,0.9932883883792685
45.663435864822354,0.7610572644137059,3.8196087385638537,0.12909944486760586,1.1303492387732876,N60_K13_baseline,60,13,lorenz_x,3,9,1.3608915892697748
51.36225168061546,0.8560375280102577,3.938479475511879,0.12909944486688552,1.107816502560278,N60_K13_baseline,60,13,lorenz_x,3,10,1.864539985982451
54.77096456790037,0.9128494094650061,4.0030498571967765,0.12909944486644787,1.0693309108939657,N60_K13_baseline,60,13,lorenz_x,3,11,2.554582148011408
56.700672818456304,0.9450112136409384,4.0377565200861465,0.1290994448661983,1.0493835468687032,N60_K13_baseline,60,13,lorenz_x,3,12,3.5
1.4811236844289377,0.024685394740482296,0.3089534394964667,0.12909944487248623,1.0836184004668656,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,0,0.07999999999999999
1.5990221222047805,0.02665036870341301,0.3719477845003592,0.12909944487246586,1.0948503840996981,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,1,0.09364057519339374
1.7544926332460806,0.029241543887434676,0.4478103888011141,0.12909944487244085,1.1060830481695658,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,2,0.1096069665318704
1.9619415028281475,0.032699025047135795,0.539417419467969,0.12909944487241043,1.1176927754014105,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,3,0.12829574239059252
2.2431172947798763,0.03738528824633127,0.6508630898447026,0.129099444872373,1.130148118429887,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,4,0.15017108890398193
2.6310744117874574,0.04385124019645762,0.7872696892201769,0.12909944487232602,1.142683098302261,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,5,0.17577633927983924
3.1752574491911023,0.05292095748651837,0.9541252124559055,0.1290994448722656,1.1546594244252488,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,6,0.20574746894441603
3.9474528563138316,0.06579088093856386,1.1562834660718966,0.12909944487218641,1.1651931524224979,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,7,0.24082889170675045
5.047811325395721,0.08413018875659535,1.396756440863595,0.1290994448720807,1.1734990987028793,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,8,0.28189194928259564
6.607928651063557,0.11013214418439261,1.6752272737615344,0.1290994448719374,1.1793045022046358,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,9,0.3299565534151155
8.784707589014715,0.14641179315024525,1.9860271337257427,0.12909944487174022,1.1831700629780681,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,10,0.38621651813276453
11.737272849695227,0.19562121416158712,2.315962843856527,0.12909944487146746,1.1858413962301142,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,11,0.45206921133927336
15.578024621173581,0.2596337436862263,2.644409082740744,0.1290994448710963,1.1859581087938027,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,12,0.529150262212918
20.290938175141203,0.3381823029190201,2.9484347401583575,0.12909944487061484,1.1783790908832341,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,13,0.6193741864669097
25.650724698799824,0.4275120783133304,3.210798523808177,0.12909944487003525,1.1566454247091729,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,14,0.7249819385087718
31.23967302281087,0.5206612170468479,3.424512623111541,0.12909944486939784,1.1193133771305057,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,15,0.848596571584788
36.59537660054807,0.6099229433424679,3.5915144220786703,0.12909944486875868,1.0777194686919538,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,16,0.9932883883792685
41.371715882628536,0.689528598043809,3.7185311476235214,0.1290994448681688,1.0582900050633561,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,17,1.1626512002594223
45.400696370348975,0.7566782728391496,3.813553868163217,0.1290994448676595,1.064095096380718,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,18,1.3608915892697748
48.66300234280161,0.8110500390466935,3.883951060548107,0.12909944486724131,1.073122634741165,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,19,1.5929333899384184
51.22808440212043,0.8538014067020072,3.935807203057434,0.12909944486690988,1.0791092428250377,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,20,1.864539985982451
53.20319781610529,0.8867199636017548,3.973876916227384,0.12909944486665362,1.0824906763095605,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,21,2.1824574594809887
54.701524434944176,0.9116920739157363,4.00176887904597,0.12909944486645886,1.083974430644887,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,22,2.554582148011408
55.82610127726447,0.9304350212877411,4.022178651744579,0.12909944486631253,1.0837413637731794,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,23,2.9901567714820447
56.66371917052577,0.9443953195087629,4.037101677805687,0.12909944486620353,1.0816283005303406,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,24,3.5
1.5442351120202389,0.02573725186700398,0.3669824529930447,0.12909944487246092,1.0565013889133141,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,0,0.07999999999999999
1.671462369027423,0.027857706150457053,0.43602779249238854,0.12909944487243644,1.0609677234426529,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,1,0.09364057519339374
1.8346895125533513,0.030578158542555856,0.516838777660482,0.1290994448724069,1.0664732752960195,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,2,0.1096069665318704
2.045674097536619,0.034094568292276986,0.6117348448970354,0.12909944487237132,1.0729942179118939,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,3,0.12829574239059252
2.323497335496234,0.0387249555916039,0.7245759136107642,0.12909944487232808,1.0800252921816633,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,4,0.15017108890398193
2.69945514125699,0.044990919020949836,0.8607364395557477,0.12909944487227437,1.0865501268109223,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,5,0.17577633927983924
3.223406189867264,0.053723436497787734,1.0264259181483184,0.12909944487220584,1.0911443632076052,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,6,0.20574746894441603
3.9713405358447162,0.06618900893074527,1.227293281967229,0.12909944487211622,1.0921324716263707,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,7,0.24082889170675045
5.05252358702007,0.08420872645033449,1.4664349290334784,0.12909944487199707,1.0878582068605498,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,8,0.28189194928259564
6.61166220893118,0.110194370148853,1.742203341347636,0.12909944487183747,1.077510668230611,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,9,0.3299565534151155
8.817899220096876,0.14696498700161462,2.046536989445486,0.1290994448716238,1.0629692344823451,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,10,0.38621651813276453
11.83026081413167,0.19717101356886116,2.364817279665004,0.12909944487134048,1.0502861502305865,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,11,0.45206921133927336
15.734319384545264,0.2622386564090877,2.67812218332216,0.12909944487097155,1.0445121570780649,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,12,0.529150262212918
20.467303922402476,0.34112173204004126,2.967618904001463,0.12909944487050712,1.0397435070673575,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,13,0.6193741864669097
25.78090227918269,0.42968170465304484,3.2192987636868815,0.12909944486995445,1.0526592688649838,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,14,0.7249819385087718
31.285790941846134,0.5214298490307689,3.426757859551452,0.12909944486934563,1.0561010816114862,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,15,0.848596571584788
36.56582005916121,0.6094303343193536,3.590796487999634,0.12909944486873054,1.1008226046624159,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,16,0.9932883883792685
41.298144904073986,0.6883024150678998,3.71675212315793,0.12909944486815747,1.1249252186735585,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,17,1.1626512002594223
45.312738734304,0.7552123122384,3.811628974539476,0.12909944486765823,1.1255815973176897,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,18,1.3608915892697748
48.57888442338144,0.8096480737230239,3.882244291652683,0.12909944486724495,1.1100260531956665,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,19,1.5929333899384184
51.155890553268236,0.852598175887804,3.934418177587207,0.12909944486691527,1.0858293897856839,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,20,1.864539985982451
53.144853069292374,0.8857475511548729,3.972794980634981,0.12909944486665909,1.0574214219225224,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,21,2.1824574594809887
54.6560142645841,0.9109335710764017,4.000946312067801,0.12909944486646366,1.0266659696689315,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,22,2.554582148011408
55.79136183185979,0.9298560305309965,4.021561948132488,0.12909944486631647,0.9942693176420605,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,23,2.9901567714820447
56.63755810400983,0.9439593017334971,4.036643135864876,0.12909944486620664,0.9896139314888238,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,24,3.5
1.5618590916166184,0.026030984860276975,0.36238250502152547,0.12909944487246766,1.1090582118316588,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,0,0.07999999999999999
1.7032242366406598,0.028387070610677665,0.43884923356957184,0.12909944487244196,1.1301221773485328,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,1,0.09364057519339374
1.8906570166141585,0.03151095027690264,0.5314125804819212,0.12909944487240965,1.1537412840776504,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,2,0.1096069665318704
2.141261561160255,0.035687692686004246,0.6423018393165162,0.12909944487236927,1.1801295726436438,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,3,0.12829574239059252
2.478553383980158,0.04130922306633597,0.7741450624614682,0.1290994448723187,1.2092531224241763,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,4,0.15017108890398193
2.9359686618074274,0.04893281103012379,0.9302466065894505,0.12909944487225508,1.2405007683654259,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,5,0.17577633927983924
3.563235512410933,0.05938725854018222,1.1143608349375194,0.12909944487217398,1.2734335981108347,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,6,0.20574746894441603
4.435555677660148,0.07392592796100247,1.329671275082838,0.1290994448720697,1.3070441613690744,N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,7,0.24082889170675045
